file_id,gene,tpm,log2tpm,status,n_hits,selected_value_rule,note,match_column_used
03adfb2d-63a4-43fb-87ae-0d174116490e,HAVCR2,33.2432,5.097745621638519,ok,1,single_row,NA,gene_name
03adfb2d-63a4-43fb-87ae-0d174116490e,CD274,2.4381,1.7816115074122418,ok,1,single_row,NA,gene_name
03adfb2d-63a4-43fb-87ae-0d174116490e,PDCD1LG2,6.1076,2.8293624919667053,ok,1,single_row,NA,gene_name
cae5e7a1-9394-4aa6-bad0-6e9fa31e73b7,PDCD1,0.1204,0.16401388852505705,ok,1,single_row,NA,gene_name
cae5e7a1-9394-4aa6-bad0-6e9fa31e73b7,CTLA4,0.0787,0.10929368902294001,ok,1,single_row,NA,gene_name
cae5e7a1-9394-4aa6-bad0-6e9fa31e73b7,TIGIT,1.5616,1.3570452129668078,ok,1,single_row,NA,gene_name
cae5e7a1-9394-4aa6-bad0-6e9fa31e73b7,HAVCR2,17.7151,4.226130851867885,ok,1,single_row,NA,gene_name
cae5e7a1-9394-4aa6-bad0-6e9fa31e73b7,CD274,1.2294,1.1566554888468596,ok,1,single_row,NA,gene_name
cae5e7a1-9394-4aa6-bad0-6e9fa31e73b7,PDCD1LG2,0.9345,0.9519607287811293,ok,1,single_row,NA,gene_name
3e0184b4-cc2d-4956-96b1-71b4ae79e4d4,PDCD1,0.3887,0.4737349684635979,ok,1,single_row,NA,gene_name
3e0184b4-cc2d-4956-96b1-71b4ae79e4d4,CTLA4,0.0846,0.11716307546575941,ok,1,single_row,NA,gene_name
3e0184b4-cc2d-4956-96b1-71b4ae79e4d4,TIGIT,0.2231,0.29054236266025435,ok,1,single_row,NA,gene_name
3e0184b4-cc2d-4956-96b1-71b4ae79e4d4,HAVCR2,10.8566,3.567618456679004,ok,1,single_row,NA,gene_name
3e0184b4-cc2d-4956-96b1-71b4ae79e4d4,CD274,0.6615,0.7324862930299444,ok,1,single_row,NA,gene_name
3e0184b4-cc2d-4956-96b1-71b4ae79e4d4,PDCD1LG2,0.5214,0.6053995101618578,ok,1,single_row,NA,gene_name
0a2571b8-6932-487c-9190-1fbe4e1728d9,PDCD1,0.5696,0.6503969466697892,ok,1,single_row,NA,gene_name
0a2571b8-6932-487c-9190-1fbe4e1728d9,CTLA4,1.0465,1.0331586667809978,ok,1,single_row,NA,gene_name
0a2571b8-6932-487c-9190-1fbe4e1728d9,TIGIT,0.2942,0.37206058233216077,ok,1,single_row,NA,gene_name
0a2571b8-6932-487c-9190-1fbe4e1728d9,HAVCR2,63.9622,6.021528586328946,ok,1,single_row,NA,gene_name
0a2571b8-6932-487c-9190-1fbe4e1728d9,CD274,1.0904,1.0637790297705711,ok,1,single_row,NA,gene_name
0a2571b8-6932-487c-9190-1fbe4e1728d9,PDCD1LG2,3.9291,2.301324250240353,ok,1,single_row,NA,gene_name
c6a93a2c-a832-40b4-a335-f01b6aa22f3c,PDCD1,0.0333,0.047259175478012824,ok,1,single_row,NA,gene_name
c6a93a2c-a832-40b4-a335-f01b6aa22f3c,CTLA4,0.0978,0.13461524442510825,ok,1,single_row,NA,gene_name
c6a93a2c-a832-40b4-a335-f01b6aa22f3c,TIGIT,0.5155,0.5997938521222418,ok,1,single_row,NA,gene_name
c6a93a2c-a832-40b4-a335-f01b6aa22f3c,HAVCR2,22.0948,4.529496147449825,ok,1,single_row,NA,gene_name
c6a93a2c-a832-40b4-a335-f01b6aa22f3c,CD274,1.4948,1.3189241640300766,ok,1,single_row,NA,gene_name
c6a93a2c-a832-40b4-a335-f01b6aa22f3c,PDCD1LG2,1.1477,1.10279248553043,ok,1,single_row,NA,gene_name
c18e0d24-80d2-4164-b456-46350af32cc0,PDCD1,0.9794,0.9850631837366376,ok,1,single_row,NA,gene_name
c18e0d24-80d2-4164-b456-46350af32cc0,CTLA4,0.4944,0.5795663601602125,ok,1,single_row,NA,gene_name
c18e0d24-80d2-4164-b456-46350af32cc0,TIGIT,0.797,0.845590408847855,ok,1,single_row,NA,gene_name
c18e0d24-80d2-4164-b456-46350af32cc0,HAVCR2,51.6194,5.717522892954834,ok,1,single_row,NA,gene_name
c18e0d24-80d2-4164-b456-46350af32cc0,CD274,2.3938,1.7629015479359813,ok,1,single_row,NA,gene_name
c18e0d24-80d2-4164-b456-46350af32cc0,PDCD1LG2,1.7914,1.480988873478695,ok,1,single_row,NA,gene_name
e31db1ec-c949-488a-a44c-3b75d867a77d,PDCD1,0.0426,0.060185765046563026,ok,1,single_row,NA,gene_name
e31db1ec-c949-488a-a44c-3b75d867a77d,CTLA4,0.2925,0.3701642805402099,ok,1,single_row,NA,gene_name
e31db1ec-c949-488a-a44c-3b75d867a77d,TIGIT,0.0147,0.021053252054075176,ok,1,single_row,NA,gene_name
e31db1ec-c949-488a-a44c-3b75d867a77d,HAVCR2,5.5958,2.721547653568782,ok,1,single_row,NA,gene_name
e31db1ec-c949-488a-a44c-3b75d867a77d,CD274,1.1102,1.0773797407970136,ok,1,single_row,NA,gene_name
e31db1ec-c949-488a-a44c-3b75d867a77d,PDCD1LG2,0.3677,0.451751815036472,ok,1,single_row,NA,gene_name
c6152857-4bda-4a48-abdc-346b5752ba0e,PDCD1,1.1299,1.090785696699563,ok,1,single_row,NA,gene_name
c6152857-4bda-4a48-abdc-346b5752ba0e,CTLA4,0.0923,0.1273691466162218,ok,1,single_row,NA,gene_name
c6152857-4bda-4a48-abdc-346b5752ba0e,TIGIT,0.0648,0.09058247636244234,ok,1,single_row,NA,gene_name
c6152857-4bda-4a48-abdc-346b5752ba0e,HAVCR2,32.2945,5.057211969538999,ok,1,single_row,NA,gene_name
c6152857-4bda-4a48-abdc-346b5752ba0e,CD274,3.1083,2.0385415352854688,ok,1,single_row,NA,gene_name
c6152857-4bda-4a48-abdc-346b5752ba0e,PDCD1LG2,0.9202,0.9412565838532794,ok,1,single_row,NA,gene_name
8723c7c0-1c79-45f5-ab15-d4a54a58440c,PDCD1,0.0652,0.09112433366116472,ok,1,single_row,NA,gene_name
8723c7c0-1c79-45f5-ab15-d4a54a58440c,CTLA4,0.0638,0.08922694207039553,ok,1,single_row,NA,gene_name
8723c7c0-1c79-45f5-ab15-d4a54a58440c,TIGIT,0.5384,0.6214306677904478,ok,1,single_row,NA,gene_name
8723c7c0-1c79-45f5-ab15-d4a54a58440c,HAVCR2,20.5889,4.432217831764507,ok,1,single_row,NA,gene_name
