pair_id,StromalScore,ImmuneScore,ESTIMATEScore,TumorPurity
X274,14.9952453448336,15.3113982306059,30.3066435754394,0.8199710616896104
X275,-7.68094230249036,37.3800037134024,29.699061410912,0.8200221089466592
X276,-3.76172125071345,33.6105102172848,29.8487889665714,0.820009529885742
X277,-12.2595619100927,41.7456183521302,29.4860564420375,0.820040003450217
X278,-5.63874189091901,35.3838384354272,29.7450965445082,0.8200182414392179
X279,-9.76092913531252,39.4179963552631,29.6570672199506,0.8200256369334361
X280,-1.81746207272733,31.7380461447049,29.9205840719776,0.8200034980231521
X281,10.2925905694988,20.0333157529143,30.325906322413,0.819969443183894
X282,5.58834030936667,24.6031516817283,30.1914919910949,0.8199807368861934
X283,2.65977928759312,27.4610608571284,30.1208401447215,0.819986673036814
X284,5.89148996046601,24.3440816296739,30.2355715901399,0.819977033284531
X285,9.07973766518414,21.152562039249,30.2322997044332,0.8199773081920528
X286,-7.13957502497829,36.8672715722568,29.7276965472785,0.8200197032536223
X287,1.69724680030937,28.3273514142759,30.0245982145853,0.8199947591180351
X288,2.20650274055978,27.9194735625022,30.125976303062,0.8199862415010359
X289,-0.372853763953324,30.4131629647981,30.0403092008448,0.8199934391192043
X290,-14.6524268120347,43.97905093767,29.3266241256353,0.8200533968016895
X291,-9.41961969228449,38.9612879361578,29.5416682438733,0.8200353315915284
X292,-7.07145465946198,36.7576074031977,29.6861527437358,0.8200231934239489
X293,-22.7853721308316,51.4449676664954,28.6595955356639,0.8201094266709201
X294,-3.65144632403153,33.5647573440074,29.9133110199759,0.8200041090724385
X295,5.54901433555809,24.5495603604283,30.0985746959864,0.8199885437560217
X296,-12.377158142053,41.8210911293303,29.4439329872774,0.82004354213803
X297,-6.87532955000696,36.6480890663742,29.7727595163672,0.8200159173973331
X298,8.25458214604311,21.8981899935646,30.1527721396077,0.8199839901294408
X299,-6.28192841125078,35.9866894140923,29.7047610028415,0.8200216301141028
X300,8.2280896601357,21.9521863784454,30.1802760385811,0.8199816792536327
X301,-10.3129554432131,39.8662425401344,29.5532870969213,0.8200343555033323
X302,-16.6723600793826,45.831583402683,29.1592233233004,0.8200674590744352
X303,-10.674508454213,40.2305039849086,29.5559955306956,0.8200341279701833
X304,-11.2977033871746,40.7543398379816,29.456636450807,0.8200424749546106
X305,0.513843924390361,29.5017333973964,30.0155773217868,0.8199955170295236
X306,-21.267669920587,50.0063689090382,28.7386989884512,0.8201027824549109
X307,-24.0444708209521,52.5517618925626,28.5072910716105,0.820122219021822
X308,-5.54934383843168,35.3715627637119,29.8222189252802,0.8200117621434914
X309,-12.2301113580614,41.7127713139655,29.4826599559041,0.820040288781824
X310,7.55790964209911,22.5587530086948,30.1166626507939,0.8199870240260568
X311,3.28337527203473,26.8597633988941,30.1431386709289,0.8199847995296939
X312,5.9329932237666,24.3152352602341,30.2482284840007,0.819975969836274
X313,-2.46041167737535,32.446238103673,29.9858264262977,0.8199980166106696
X314,-23.6661959994685,52.3461210613855,28.6799250619171,0.8201077191230958
X315,-18.7108651303714,47.684003411428,28.9731382810566,0.8200830903097505
X316,3.28621060875613,26.8610528934691,30.1472635022252,0.8199844529631899
X317,-4.40593472872645,34.2795178033924,29.8735830746659,0.8200074468201475
X318,9.83440526011811,20.4349325865678,30.269337846686,0.8199741961945813
X319,-8.18020265052254,37.8350718969856,29.654869246463,0.8200258215871986
X320,0.802352357993621,29.2471467704976,30.0494991284912,0.8199926670018268
